v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.451574816,2.785209998,2.891338237,2.331571154,3.054093204,3.11559508,2.288319834,2.463075167,2.441074496,2.465325236,2.598204291,3.006716758,0.600143315,2.232693136,2.782459914
2.402823328,2.788835108,2.90421363,2.351571764,3.055968261,3.118470168,2.189066805,2.408573504,2.438699423,2.747958861,2.564203253,3.007716788,0.594018128,2.263319071,2.755959105
2.178816492,2.77445967,2.896588397,2.294320017,3.049218055,3.115970092,2.16006592,2.450949797,2.429699149,2.82821131,2.558828089,3.009466842,0.595018159,2.451824824,2.778459792
2.190941862,2.791710196,2.895838374,1.866056948,3.046217963,3.118720176,2.139940306,2.40582342,2.401323283,2.724833155,2.367947264,2.984591082,0.595518174,2.241943419,2.828086306
2.154690756,2.790335154,2.91733903,2.206442335,3.042717856,3.11884518,2.138940275,2.431949217,2.422323923,2.101064119,2.920339122,2.987716178,0.593018097,2.245818537,2.699582385
2.249818659,2.794210273,2.920839137,2.219317728,3.042967864,3.10771984,2.062562944,2.440199469,2.423073946,2.435074313,2.939089694,2.987341166,0.593268105,2.153690725,2.762959319
2.262694052,2.791960204,2.909838801,2.254318796,3.040717795,3.11459505,2.034312082,2.449449751,2.434949309,2.539077486,2.946964934,2.96746556,0.592643086,2.363947142,2.73908359
2.138190252,2.786210028,2.904713645,2.192441908,3.039467757,3.110969939,2.031687002,2.413073641,2.442824549,2.562953215,2.951590075,2.987841182,0.594768151,2.612204718,2.843461776
2.016311533,2.778584796,2.918714072,1.996935942,3.023092257,3.115845088,2.077188391,2.3330712,2.376197516,2.642705649,2.938839686,2.978465896,0.592018067,2.624830103,2.779459822
2.005186193,2.808960723,2.911713858,2.028686911,3.024467299,3.107969848,2.138815271,2.394073061,2.350321726,2.640330576,2.956840236,2.989216224,0.594143132,2.653330973,2.843461776
2.081063509,2.795835322,2.9130889,2.077938414,3.022217231,3.113345012,2.156065798,2.347571642,2.366322214,2.652955962,2.942214789,3.003966674,0.592268075,2.6673314,2.852837062
2.091813837,2.805460616,2.905088656,2.176566424,3.013466964,3.111594958,2.109189367,2.384697775,2.412198614,2.663581286,2.930714438,2.996091433,0.594268136,2.595829218,2.836211554
2.176066408,2.798335398,2.896463393,2.067688101,3.008591815,3.113470016,2.113439497,2.388697897,2.429824152,2.669831477,2.904088626,2.984716086,0.591893063,2.445199622,2.811585803
2.087688711,2.791210181,2.89733842,2.15581579,3.000466567,3.108094852,1.979685415,2.35207178,2.439699454,0.005375164,2.907213721,2.979340922,0.591518052,2.487200903,2.73483346
