v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.640830592,2.501326334,2.829461348,1.052907132,3.115470077,3.137845759,2.284194708,2.324445936,2.443699576,2.85146202,2.918464064,3.068343638,2.11518955,2.427324076,2.961965392
2.612829737,2.506326487,2.823586169,1.046156926,3.117720145,3.135595691,2.302820276,2.365072176,2.460950102,2.844086795,2.909088778,3.056718284,2.046562456,2.253193762,2.88883816
2.633705374,2.500326304,2.816710959,0.991405255,3.127220435,3.135595691,2.158190863,2.394323069,2.560703146,2.838211615,2.897463424,3.065718558,2.058062807,2.386572832,2.883087985
2.641205603,2.481825739,2.828586322,0.993155309,3.120345225,3.140345836,2.354321848,2.354446852,2.547827754,2.842461745,2.871212622,3.07234376,1.948184454,2.350696738,2.925464278
2.64045558,2.483075777,2.813210852,0.928153325,3.129470504,3.137470748,2.366947233,2.414823695,2.367197241,2.837961608,2.852962065,3.071718741,2.141190344,2.286444777,2.93471456
2.647580798,2.488825953,2.814085879,0.891027192,3.128970489,3.136970733,2.389697928,2.433824274,2.529202185,2.850711997,2.85508713,3.070468703,2.08831373,2.310695517,2.924089236
2.651080905,2.487825922,2.820836085,0.919778069,3.128595477,3.138970794,2.390322947,2.446574664,2.518951872,2.858587237,2.882212958,3.071093722,2.083188574,2.388947905,2.946089908
2.650955901,2.467200293,2.80658565,0.919403058,3.125845393,3.139470809,2.344071535,2.456449965,2.519576891,2.861462325,2.865587451,3.069468673,2.160815943,2.302070254,2.951590075
2.648330821,2.469700369,2.801835505,0.983655019,3.125220374,3.136345714,2.356071902,2.446199652,2.509951598,2.85146202,2.893838313,3.074968841,2.10468923,2.330196112,2.963965453
2.654331004,2.471950438,2.80233552,0.894027284,3.128095462,3.137845759,2.453199866,2.467200293,2.513451704,2.854712119,2.916088992,3.075343852,1.801304971,2.674081606,2.963465438
2.637955504,2.477200598,2.802710532,0.985280068,3.131345561,3.135220679,2.417198767,2.460200079,2.504576434,2.861337321,2.902338572,3.074468825,2.180941557,2.701457442,2.967590564
2.639705557,2.477450606,2.804335582,0.935403546,3.129970519,3.134095645,2.412448622,2.455449934,2.486575884,2.860837306,2.875337748,3.070093692,2.302445265,2.677956725,2.976715842
2.626955168,2.492201056,2.818086001,1.006280709,3.129095492,3.139345805,2.40057326,2.48645088,2.482075747,2.858587237,2.882462966,3.0539682,2.331696158,2.65520603,2.944964873
2.609454634,2.466825282,2.820836085,0.983155004,3.129095492,3.142220893,2.421698904,2.478450636,2.501701346,2.872212653,2.896088382,3.068093631,2.294570025,2.516451796,2.900838527
2.681956847,2.463700186,2.818461013,1.079907956,3.127470443,3.137345744,2.380572649,2.436324351,2.520576922,2.866462477,2.881587939,3.076468886,2.311320536,2.295445051,2.878962859
2.664456313,2.503826411,2.813960875,1.111783929,3.117345134,3.13722074,2.29932017,2.425949034,2.516076785,2.837961608,2.938589679,3.044217902,2.282319651,2.378572588,2.885713065
2.62308005,2.522951994,2.811210791,1.30841493,3.11984521,3.138095767,2.322820887,2.367572253,2.515451765,2.838461623,2.888963164,3.047718009,2.288069826,2.782084902,2.946089908
2.675081637,2.535452376,2.821961119,1.11215894,3.117970153,3.138220771,2.377947569,2.375947508,2.510826624,2.85671218,2.882087954,3.048343028,2.286569781,2.510701621,2.930339427
2.630455275,2.557328043,2.813710868,1.033031526,3.11559508,3.135720695,2.347696646,2.346946623,2.505326456,2.845711844,2.904338633,3.043842891,2.316195685,2.466575274,2.863337382
2.685706961,2.536077395,2.81608594,1.154910245,3.104719749,3.130345531,2.225192907,2.37632252,2.493701102,2.845461837,2.962590411,3.041592822,2.228192999,2.740208625,2.860587298
2.677831721,2.534327342,2.834211493,1.182036073,3.104469741,3.137970763,2.266444166,2.345696585,2.438699423,2.859962279,2.902088565,3.041092807,2.14794055,2.496826197,2.847836909
2.644330699,2.526702109,2.821461104,1.147285012,3.106219794,3.139970824,2.267069185,2.381072665,2.460075076,2.857962218,2.785960021,3.043342875,2.199442122,2.549702811,2.922339183
2.607329569,2.529452193,2.814460891,0.857651173,3.106844813,3.133845637,2.298695151,2.426199042,2.436824366,2.872212653,2.803710562,3.061093417,2.174566362,2.530702231,2.889463179
2.670706503,2.51232667,2.805710623,1.079282937,3.106844813,3.137345744,2.279694571,2.387822871,2.49332609,2.86983758,2.833336467,3.054093204,2.229068026,2.568703391,2.877087802
2.650080874,2.515201758,2.809710746,0.989405194,3.114095035,3.135470687,2.245818537,2.362947111,2.491701041,2.887588122,2.768084475,3.045092929,2.144440443,2.515201758,2.884088015
2.709332682,2.53395233,2.805835627,0.988030152,3.120595233,3.135095676,2.246693564,2.341821467,2.469575365,2.875837764,2.815585925,3.051718131,2.056562761,2.409448531,2.989341227
2.702332469,2.557828059,2.809085726,0.862401318,3.123845332,3.136595721,2.231693106,2.340571429,2.48545085,2.871087619,2.811585803,3.050843104,2.105814264,2.391572985,2.954965178
2.646580767,2.535202368,2.811710807,0.90015247,3.12772045,3.139095798,2.178441481,2.351696768,2.255568834,2.865837458,2.791960204,3.050843104,2.151565661,2.288319834,2.964340464
2.703082492,2.577453658,2.810585772,0.937028596,3.127345439,3.137345744,2.128189947,2.371072359,2.465575243,2.871712638,2.790710166,3.049468062,2.209317423,2.400073244,2.942464797
2.649205847,2.541202551,2.807710685,0.875276711,3.126095401,3.133970641,2.183816645,2.365947203,2.500826319,2.867587512,2.846086856,3.049468062,2.331821162,2.367572253,2.948339976
2.654831019,2.560078127,2.80658565,0.901652516,3.123720328,3.134345653,2.162190985,2.351571764,2.378197577,2.864462416,2.810335765,3.041342814,2.157940855,2.616704855,2.88783813
2.666831385,2.579453719,2.786335032,1.190161321,3.124845363,3.129470504,2.232443129,2.369697317,2.354321848,2.886713095,2.866587481,3.046967986,2.008311289,2.411698599,2.885338054
2.636705466,2.583953856,2.792210211,1.014780969,3.125970397,3.133845637,2.249693655,2.408698508,2.273319376,2.884463027,2.846086856,3.034217597,2.027561876,2.589579028,2.895963378
2.633705374,2.577578661,2.804960601,1.148910062,3.117970153,3.134970672,2.260318979,2.402823328,2.522826991,2.877087802,2.873837703,3.041592822,1.982185492,2.561203162,2.893338298
2.585453902,2.593079134,2.791460189,1.234162664,3.112344981,3.132470595,2.260818995,2.444574602,2.524327036,2.88096292,2.867837519,3.046342967,1.868932035,2.49857625,2.889713187
2.610454665,2.592579119,2.814835902,1.28253914,3.128220466,3.132220588,2.223442854,2.361197058,2.49232606,2.887963134,2.851212012,3.048843043,2.063937986,2.52082693,2.908088748
2.635080416,2.599329325,2.82721128,1.209036897,3.132470595,3.134470656,2.168566179,2.381072665,2.522201971,2.880712912,2.819961058,3.047217994,2.003936155,2.546202704,2.796710349
2.612079714,2.607204566,2.825336222,1.246913053,3.133470626,3.132970611,2.17481637,2.393073031,2.389072909,2.872337657,2.79608533,3.04446791,2.122939787,2.53395233,2.890588214
2.59882931,2.612079714,2.810585772,1.19341142,3.132470595,3.13622071,2.232693136,2.284694723,2.515701773,2.866462477,2.858962249,3.049843074,2.129064974,2.453699881,2.918589068
2.679706778,2.563578234,2.815585925,1.196161504,3.135845698,3.135595691,2.232568133,2.356821924,2.492201056,2.867587512,2.903088595,3.038967742,2.111689444,2.509576586,2.877462813
2.772209601,2.568953398,2.815460921,0.793399213,3.134345653,3.13359563,2.330196112,2.324820948,2.469825373,2.87308768,2.858962249,3.033592578,2.115314554,2.46807532,2.740333628
2.74070864,2.539952513,2.818961028,1.247788079,3.138220771,3.129595508,2.304070315,2.323945921,2.560328135,2.861087313,2.850336985,3.045092929,2.136565203,2.341446455,2.843961791
2.75645912,2.537202429,2.829086337,1.166910611,3.132970611,3.132970611,2.2839447,2.346446608,2.479700674,2.859212256,2.817960997,3.033717582,2.046187445,2.23706827,2.806835658
2.732083377,2.54507767,2.825211219,1.269538743,3.128220466,3.132470595,2.313195593,2.306945402,2.420448866,2.867837519,2.839461653,3.039467757,2.038187201,2.312070559,2.825336222
