v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
1.52467152928251,2.710832728049562,2.9618403881954403,2.9002135074922943,3.054468214972381,3.1630965300454728,2.0693131504257334,2.7273332316049688,2.7437087313455613,3.0202171697134315,2.763709341715751,2.93433954893643,1.8955578478347117,1.730302804651021,1.7233025910214546
1.4847953123569444,2.7183329569383834,2.962340403454695,2.8937133091219827,3.0618434400463883,3.1628465224158453,2.0693131504257334,2.7427087008270514,2.7713345744193854,3.020342173528245,2.7705845515305034,2.9295894039735098,1.9040581072420424,1.7185524460585346,1.7165523850215156
1.4144181646168401,2.7107077242347484,2.9534651326029233,2.9005885189367353,3.056843287453841,3.161346476638081,2.0460624408703882,2.73145835749382,2.7722096011230812,3.027342387157811,2.769084505752739,2.9360896023438214,1.9139334086123234,1.7371780144657736,1.7264276863917967
1.4385439008758814,2.7004574114200266,2.9614653767509993,2.903588610492264,3.057343302713096,3.1599714346751306,2.048312509537034,2.7237081209753717,2.7569591357158116,3.027717398602252,2.7659594103823966,2.936839625232704,1.9120583513901181,1.7396780907620473,1.7450532547990356
1.5394219794305246,2.7165829035309916,2.95671523178808,2.9059636829737236,3.057593310342723,3.1682216864528336,2.056812768944365,2.746958830530717,2.763209326456496,3.0319675283059175,2.7554590899380473,2.9295894039735098,1.8678070009460739,1.721552537614063,1.708177129428999
1.6206744590594195,2.7244581438642537,2.968715598010193,2.897463423566393,3.058968352305673,3.162096499526963,2.0743133030182808,2.7438337351603748,2.7719595934934538,3.0280924100466935,2.7622092959379865,2.9314644611957155,1.7696790063173315,1.7368030030213324,1.6950517288735618
1.6479252906888027,2.7112077394940033,2.9598403271584215,2.8818379467146826,3.0605934018982515,3.158346385082553,2.0609378948332164,2.7148328501236,2.7614592730491045,3.018342112491226,2.7717095858638268,2.930214423047578,1.746053285317545,1.7055520493179113,1.7711790520950956
1.6643007904293954,2.7197079989013337,2.9555901974547565,2.8944633320108646,3.061593432416761,3.1590964079714348,2.096313974425489,2.7200830103457747,2.754459059419538,3.0109668874172186,2.766334421826838,2.9247142551957763,1.8891826532792138,1.7248026367992186,1.7669289223914304
1.7280527359843745,2.7297083040864285,2.954465163121433,2.8889631641590627,3.0602183904538105,3.1595964232306892,2.0916888332773826,2.7132078005310225,2.71720792260506,3.0208421887875,2.76945951719718,2.926339304788354,1.8996829737235634,1.7241776177251504,1.859056733909116
1.6401750541703544,2.7213330484939116,2.9638404492324595,2.9022135685293127,3.060843409527879,3.1603464461195716,2.077438398388623,2.7388335825678274,2.712332773827326,3.013591967528306,2.7617092806787316,2.9300894192327647,1.910558305612354,1.737303018280587,1.8609317911313212
1.636674947355571,2.6917071443830687,2.9573402508621482,2.9055886715292827,3.0598433790093695,3.162221503341777,2.0689381389812924,2.723083101901303,2.728333262123478,3.0142169866023742,2.7654593951231425,2.9278393505661184,1.930683919797357,1.7224275643177587,1.8589317300943022
1.58167326883755,2.680331797235023,2.951340067751091,2.9152139652699365,3.0514681234168526,3.1628465224158453,2.075563341166417,2.710582720419935,2.713707815790277,3.024717307046724,2.7429587084566793,2.9212141483809932,1.8089302041688284,1.8790573442793055,1.7895546128727073
1.602673909726249,2.6497058626056704,2.9490899990844444,2.9084637592699973,3.0557182531205176,3.166971648304697,2.082188543351543,2.7092076784569845,2.693082186346019,3.0208421887875,2.7660844141972105,2.91633899960326,1.8358060243537706,1.6414250923184912,1.6966767784661398
1.6515504013183995,2.613704763939329,2.960090334788049,2.908338755455184,3.0513431196020386,3.1687217017120886,2.0460624408703882,2.6932071901608325,2.729458296456801,3.017592089602344,2.7554590899380473,2.9104638203070166,1.6656758323923462,1.663300759910886,1.7381780449842832
1.6144242683187355,2.580453749198889,2.9539651478621782,2.9072137211218605,3.0578433179723503,3.168471694082461,2.0733132724997714,2.6944572283089694,2.7659594103823966,3.0197171544541765,2.7323333841975157,2.9045886410107733,1.710052186651204,1.762803796502579,1.8081801812799463
1.5185463423566392,2.590079042939543,2.946964934232612,2.9013385418256172,3.053718192083499,3.1693467207861565,2.004561174352245,2.73145835749382,2.7107077242347484,3.0114669026764735,2.7132078005310225,2.877212805566576,1.7280527359843745,1.6085490890224923,1.8888076418347728
1.5350468459120459,2.5942041688283943,2.9419647816400647,2.8953383587145605,3.0565932798242135,3.166971648304697,2.0593128452406386,2.721083040864284,2.7222080751976074,3.016342051454207,2.7262081972716454,2.8830879848628195,1.8148053834650717,1.70617706839198,1.973560228278451
1.590423535874508,2.596329233680227,2.9529651173436693,2.912713888973663,3.0460929593798642,3.1659716177861874,2.05731278420362,2.71008270516068,2.7222080751976074,3.0137169713431198,2.723583117160558,2.8924632709738454,1.8564316537980285,1.6765511642811366,1.9026830652790918
1.4661697439497057,2.587578966643269,2.952340098269601,2.912088869899594,3.0427178563798947,3.165846613971374,2.0683131199072236,2.7265832087160864,2.724833155308695,3.0120919217505415,2.710207708975494,2.8877131260109254,1.8389311197241127,1.6619257179479354,1.9824354991302224
1.5621726737266153,2.5930791344950714,2.9512150639362775,2.92008911404767,3.0482180242316965,3.1668466444898833,2.063812982573931,2.720833033234657,2.751333964049196,3.018592120120853,2.702707480086673,2.9070887173070465,1.7686789757988222,1.6530504470961638,2.1004391003143406
1.5776731467635121,2.5974542680135504,2.952715109714042,2.912338877529222,3.065218543046358,3.1694717246009705,2.045312417981506,2.732708395641957,2.7257081820123905,3.027092379528184,2.712082766197699,2.9149639576403086,1.8766822717978453,1.629299722281564,2.087563707388531
1.5645477462080752,2.6028294320505387,2.9534651326029233,2.9135889156773582,3.0640935087130345,3.1695967284157844,2.061937925351726,2.7158328806421093,2.7487088839381086,3.018717123935667,2.7139578234199044,2.87971288186285,1.7888045899838252,1.6388000122074038,2.071688222907193
1.6750511185033723,2.6020794091616564,2.95096505630665,2.9004635151219214,3.056843287453841,3.1714717856379897,2.0425623340556047,2.718832972197638,2.760709250160222,3.015217017120884,2.723083101901303,2.8793378704184085,1.7838044373912778,1.51279616687521,2.0746883144627217
1.6995518662068545,2.5953292031617177,2.944214850306711,2.899338480788598,3.065718558305613,3.1730968352305675,2.04443739127781,2.7070826136051513,2.7578341624195075,3.017592089602344,2.73145835749382,2.8847130344553973,1.7941797540208135,1.5290466628009889,1.9361840876491594
1.678676229132969,2.6128297372356335,2.9480899685659354,2.90821375164037,3.0642185125278485,3.172221808526871,2.0333120517593923,2.7303333231604965,2.745333780938139,3.013216956083865,2.72433314004944,2.87971288186285,1.8519315164647359,1.4934205755790888,1.885932554094058
1.6879265114291817,2.6512059083834347,2.9492150028992583,2.902588579973754,3.0648435316019165,3.172346812341685,2.0023111056855982,2.74095864741966,2.727583239234596,3.0099668568987092,2.7347084566789754,2.8953383587145605,1.6112991729483932,1.4566694540238656,1.887557603686636
1.7201774956511124,2.6739566026795254,2.951340067751091,2.902588579973754,3.0623434553056432,3.170096743675039,1.9971859492782373,2.7010824304940946,2.7507089449751274,3.017342081972717,2.7424586931974244,2.8968384044923243,1.8523065279091768,1.4534193548387098,1.9310589312417983
1.6721760307626576,2.697582323679312,2.9549651783806876,2.9009635303811763,3.061093417157506,3.1707217627491078,1.9963109225745415,2.672331553086947,2.7599592272713402,3.0118419141209145,2.7514589678640093,2.8942133243812376,1.8549316080202642,1.4465441450239571,1.861806817835017
1.6749261146885588,2.701457441938536,2.9632154301583915,2.898963469344157,3.060718405713065,3.1707217627491078,1.9856855983153783,2.7169579149754326,2.7565841242713707,3.014591998046815,2.7617092806787316,2.9070887173070465,1.88668257698294,1.416418225653859,1.8770572832422865
1.6285496993926818,2.70533256019776,2.962465407269509,2.9032135990478225,3.059468367564928,3.1672216559343243,1.989435712759789,2.716082888271737,2.7638343455305643,3.021217200231941,2.754459059419538,2.9102138126773887,1.9118083437604907,1.443294045838801,1.9113083285012362
1.56742283394879,2.7094576860866115,2.9634654377880185,2.893463301492355,3.0588433484908597,3.168846705526902,1.9654349803155615,2.7055825678273875,2.7653343913083286,3.0262173528244882,2.755709097567675,2.9214641560106207,1.811930295724357,1.4861703543198952,1.8940578020569476
1.5189213538010804,2.7050825525681326,2.960090334788049,2.8873381145664845,3.0624684591204563,3.170971770378735,1.975935300759911,2.7045825373088777,2.7702095400860625,3.02559233375042,2.7617092806787316,2.9237142246772665,1.8046800744651632,1.516296273689993,1.8563066499832148
