v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.463700186162908,2.830086367381817,2.8430867641224404,1.7126772667622914,3.1343456526383253,3.1390957976012452,2.220567766350291,2.613829767754143,2.536077394940031,1.58404834131901,2.8354615314188054,2.76708444471572,1.819430524613178,2.728833277382733,3.0177170934171578
2.492576067384869,2.8374615924558246,2.8399616687520983,1.5901735282448806,3.1343456526383253,3.140470839564196,2.201442182683798,2.600704367198706,2.5052014526810513,1.6139242530594806,2.8715876338999604,2.7094576860866115,1.6939266945402387,2.7122077700125127,3.0098418530838953
2.4451996215704823,2.817085970641194,2.851087008270516,1.6372999664296397,3.1314705648976107,3.1420958891567734,2.196567033906064,2.605079500717185,2.4935760979033783,1.6106741538743248,2.876587786492508,2.714457838679159,1.7914296700949126,2.760459242530595,3.0220922269356367
2.395448103274636,2.8184610126041445,2.842711752677999,1.6909266029847103,3.132845606860561,3.1429709158604693,2.193441938535722,2.6029544358653522,2.4978262276070438,1.5035458845789973,2.873587694936979,2.76333433027131,1.5357968688009278,2.790960173345134,3.01509201330607
2.4977012237922303,2.8283363139744258,2.843336771752068,1.6805512863551746,3.1313455610827967,3.1423458967864013,2.1924419080172126,2.588453993346965,2.5182018494216742,1.6931766716513565,2.871712637714774,2.7735846430860316,1.6661758476516009,2.77658473464156,3.019467146824549
2.5300772118289747,2.8270862758262885,2.8422117374187446,1.6730510574663533,3.127970458082827,3.1418458815271464,2.2155676137577442,2.5899540391247293,2.4939511093478197,1.6533004547257912,2.864337412640767,2.7697095248268075,1.9250587481307413,2.7489588915677357,3.0350926236762596
2.55232789086581,2.8367115695669427,2.8422117374187446,1.76080373546556,3.128845484786523,3.1439709463789787,2.1913168736838893,2.58320383312479,2.5012013306070133,1.6566755577257606,2.8604622943815423,2.7472088381603443,2.0344370860927152,2.7550840784936064,3.0304674825281537
2.544452650532548,2.8288363292336802,2.8518370311593984,1.6416750999481187,3.1298455153050324,3.1424709006012144,2.179191503646962,2.5789537034211247,2.5330773033845024,1.5981737723929563,2.8460868556779686,2.7383335673085725,1.8476813867610706,2.724208136234626,3.0385927304910427
2.542452589495529,2.839211645863216,2.8409616992706077,1.6734260689107945,3.131970580156865,3.140845851008637,2.19269191564684,2.5945791802728353,2.5390774864955596,2.3880728782006284,2.8477119052705464,2.7403336283455917,2.0019360942411573,2.7303333231604965,3.037842707602161
2.5457026886806853,2.829711355937376,2.837711600085452,1.6991768547624133,3.132095583971679,3.138470778527177,2.2099424420911284,2.56995342875454,2.5345773491622667,2.4650752281258583,2.874462721640675,2.7659594103823966,1.8985579393902403,2.728208258308664,3.0495930661946473
