v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
2.9062136906033507,2.8609623096407972,2.968465590380566,2.3138206122013,3.1203452253791926,3.111719962157048,1.9650599688711203,2.5973292641987364,2.662331247901853,2.9627154148991366,2.462450148014771,2.7702095400860625,1.5724229865413375,1.1122839442121646,1.3417909482100894
2.886588091677602,2.859212256233406,2.975590807824946,2.4466996673482466,3.114970061342204,3.115720084231086,1.5890484939115572,2.5947041840876492,2.7135828119754635,2.8972134159367657,2.6857069612720115,2.908588763084811,2.5169518112735374,1.4740449842829677,2.803210547196875
2.877587817011017,2.8668374889370405,2.9760908230842005,2.6120797143467516,3.1169701223792234,3.114345042268136,1.6221745048371838,2.591954100161748,2.6500808740501114,2.9103388164922026,2.477075594347972,2.8960883816034424,-0.003250099185155797,1.0342815637684257,2.0596878566850796
2.9629654225287636,2.9020885647144996,2.944339854121525,2.214817590868862,3.136720725119785,3.107344828638569,1.9765603198339794,2.71720792260506,2.619704947050386,2.895588366344188,2.1029391766106142,2.665706350901822,0.8257752006591997,1.1469100009155553,1.2145370647297586
2.9880911893063145,2.9002135074922943,2.863587389751885,1.5519223609118933,3.136845728934599,3.0992195806756797,2.0151864986114076,2.7907101657155065,2.5450776696066164,2.854712118900113,2.245568529313028,2.521201940977203,1.5382969450972015,1.0662825403607288,2.39932322153386
2.9063386944181646,2.8565871761223183,2.873337687307352,2.4592000488296155,3.083719107638783,3.0653435468611714,1.992560808130131,2.727583239234596,2.5625782036805322,2.819961058381909,2.6839569078646197,2.663331278420362,2.728208258308664,1.5219214453566088,2.4673252967925046
2.8928382824182868,2.83833661915952,2.945089877010407,2.7478338572344128,3.1069698171941282,3.1124699850459305,1.7244276253547777,2.7428337046418654,2.55332792138432,2.7934602496414076,2.6438306833094276,2.426199041718802,1.126784386730552,1.019781121250038,1.3659166844691304
2.8449618213446457,2.8225861384929964,2.91533896908475,2.510826624347667,3.1108449354533523,3.1119699697866756,1.7789292886135442,2.7342084414197214,2.627955198828089,2.9323394878994113,2.253693777275918,2.1674411450544753,0.637894466994232,1.158535355693228,1.549547288430433
2.724833155308695,2.7582091738639485,2.8770878017517627,1.990560747093112,3.1088448744163335,3.101344645527513,1.7506784264656514,2.693707205420087,2.749833918271432,2.966340525528733,2.616954863124485,2.6338303781243324,0.9389036530655843,1.2945395062105167,1.3244154179509873
2.886588091677602,2.8200860621967223,2.9805909604174934,2.6278301950132756,3.107844843897824,3.1085948667867065,1.9203086031678214,2.606329538865322,2.7744596697897275,2.9440898464918974,2.71008270516068,2.947964964751122,2.8104607684560685,1.3346657307657093,1.5186713461714532
2.971215674306467,2.899588488418226,2.996591448713645,2.525827082125309,3.1243453474532306,3.1104699240089113,1.901433027130955,2.482200750755333,2.760084231086154,2.857837214270455,2.355321878719443,2.7452087771233256,0.11200341807306131,1.1701607104709006,1.450169255653554
2.9322144840845974,2.906963713492233,2.971215674306467,2.1100643940549944,3.1270954313791317,3.1145950498977633,1.6769261757255778,2.55232789086581,2.7385835749382004,2.4954511551255836,2.3149456465346234,2.5838288521988586,0.28575872066408275,1.3000396740623188,1.3927925046540726
2.9309644459364605,2.8835880001220744,2.897838435010834,2.19744206060976,3.127220435193945,3.1045947447126685,1.8833074739829707,2.684206915494247,2.7218330637531665,2.9494650105288858,2.412323618274484,2.6004543595690786,1.1699107028412732,1.0297814264351328,1.2406628620258187
2.9369646290475173,2.8650874355296487,2.9063386944181646,2.338946378978851,3.1234703207495347,3.08496914578692,1.8865575731681266,2.70770763267922,2.636705465865047,2.591579088717307,2.7240831324198127,2.7870850550859094,2.6643313089388716,1.7389280678731651,2.918464064455092
2.9277143467513045,2.866087466048158,2.9678405713064975,2.738208563493759,3.117720145268105,3.105969786675619,1.7455532700582903,2.741708670308542,2.6080795922727136,2.4737004913480027,2.649580858790857,2.886588091677602,-0.003250099185155797,1.261913510544145,1.5699229102450638
2.951840083010346,2.901838557084872,2.9817159947508167,2.528202154606769,3.1267204199346907,3.10534476760155,2.260068971831416,2.797585375530259,2.607454573198645,2.4634501785332805,2.2634440748313853,2.5917040925321206,0.7378975188451796,1.2289125034333324,1.2729138462477492
2.9498400219733267,2.867462508011109,2.960965361491745,1.9075582140568255,3.1330956144901885,3.0908443250831628,2.1774414502395705,2.8237111728263193,2.6243300881984926,2.271194311349834,2.2961950743125707,2.689457075716422,1.019781121250038,1.0057806939909053,1.0994085512863552
2.938589678640095,2.878087832270272,2.909713797418134,2.0640629902035585,3.1299705191198464,3.079343974120304,1.9844355601672414,2.753959044160283,2.5593281044953766,2.4679503158665734,2.560828150273141,2.978590899380474,1.5441721243934445,1.8056801049836726,2.846336863307596
2.9733407391582998,2.952715109714042,2.9587152928250986,2.697082308420057,3.1309705496383557,3.097219519638661,2.1949419843134863,2.6589561449018833,2.6730815759758295,2.5029513840144046,2.550702841273232,2.976340830713828,0.028750877407147435,1.2745388958403272,1.4041678518021181
2.9738407544175542,2.948339976195563,2.9670905484176155,2.5510778527176736,3.1295955076754054,3.099094576860866,2.104689230018006,2.653330973235267,2.693707205420087,2.7504589373455,1.9649349650563068,2.733083407086398,0.7268971831415754,1.3914174626911222,1.3266654866176335
